category,weight_id,tune_patchcore_f1,tune_enhanced_f1,mean_w,contrast_w,peak_w,stability_w,compact_w,aspect_w,area_penalty_w
grid,98,0.4360690516139159,0.4360690516139159,0.25000000000000006,0.0,0.0,0.375,0.12500000000000003,0.12500000000000003,0.12500000000000003
grid,99,0.4360690516139159,0.4360690516139159,0.28571428571428575,0.0,0.0,0.4285714285714286,0.28571428571428575,0.0,0.0
grid,100,0.4360690516139159,0.4360690516139159,0.26666666666666666,0.0,0.0,0.39999999999999997,0.26666666666666666,0.0,0.06666666666666667
grid,101,0.4360690516139159,0.4360690516139159,0.25000000000000006,0.0,0.0,0.375,0.25000000000000006,0.0,0.12500000000000003
grid,102,0.4360690516139159,0.4360690516139159,0.26666666666666666,0.0,0.0,0.39999999999999997,0.26666666666666666,0.06666666666666667,0.0
grid,103,0.4360690516139159,0.4360690516139159,0.25,0.0,0.0,0.37499999999999994,0.25,0.0625,0.0625
grid,104,0.4360690516139159,0.4360690516139159,0.23529411764705885,0.0,0.0,0.35294117647058826,0.23529411764705885,0.05882352941176471,0.11764705882352942
grid,105,0.4360690516139159,0.4360690516139159,0.25000000000000006,0.0,0.0,0.375,0.25000000000000006,0.12500000000000003,0.0
grid,106,0.4360690516139159,0.4360690516139159,0.23529411764705885,0.0,0.0,0.35294117647058826,0.23529411764705885,0.11764705882352942,0.05882352941176471
grid,107,0.4360690516139159,0.4360690516139159,0.22222222222222227,0.0,0.0,0.33333333333333337,0.22222222222222227,0.11111111111111113,0.11111111111111113
grid,108,0.4360690516139159,0.4360690516139159,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
grid,109,0.4360690516139159,0.4360690516139159,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285
